episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,0.3223909096392006,2.6912998011586895,-84.02906221606528,25.0,1.5,[25.0, 1.5],0.0,False,True,0.6058494284116528,1,23.11822180235112,146.524,prepare,0.0
20,2.0,0.32249722469909053,2.69137291727412,-84.00607495570647,-18.63619783834708,1.5,[-18.63619783834708, 1.5],10.0,False,True,0.6055829085685207,1,23.11822180235112,146.584,in_progress,0.0
20,3.0,0.3254935089774908,2.686486126933399,-83.30948152529922,-18.73763437053556,2.233334579318261,[-18.73763437053556, 2.233334579318261],10.0,False,True,0.6279590030994436,1,23.11822180235112,146.648,in_progress,0.0
20,4.0,0.32112136962049703,2.667915912647908,-84.9595434895669,-3.8549005879105174,2.7929521291107733,[-3.8549005879105174, 2.7929521291107733],10.0,False,True,0.7052276998764082,1,23.11822180235112,146.721,in_progress,0.0
20,5.0,0.31699561784798,2.627523751562289,-86.74358124922092,6.642470136796899,1.5,[6.642470136796899, 1.5],10.0,False,True,0.8756848445521928,1,23.11822180235112,146.778,in_progress,0.0
20,6.0,0.31954969214393936,2.5802225901863487,-86.80929483926504,23.046527446367634,2.0980208625957575,[23.046527446367634, 2.0980208625957575],7.0,False,True,1.0798036081204343,2,23.11822180235112,146.843,in_progress,0.0
20,7.0,0.333994675527228,2.519956939573091,-84.23695315171753,-13.92769257505221,1.5,[-13.92769257505221, 1.5],10.0,False,True,1.3442681755520702,2,23.11822180235112,146.92,in_progress,0.0
20,8.0,0.35101110449959416,2.442483213288521,-82.14844222738482,-20.0,2.112036529783254,[-20.0, 2.112036529783254],10.0,False,True,1.6872205016321977,3,23.11822180235112,146.986,in_progress,0.0
20,9.0,0.351273721527254,2.371308076979127,-84.30041077134082,19.5185573009311,1.5,[19.5185573009311, 1.5],10.0,False,True,1.985904397165556,3,23.11822180235112,147.049,in_progress,0.0
20,10.0,0.35283494756566475,2.2753652915106644,-86.15689639457518,25.0,1.868346478215841,[25.0, 1.868346478215841],7.0,False,True,2.391838667293123,4,23.11822180235112,147.122,in_progress,0.0
20,11.0,0.37326239843802367,2.180585261873623,-83.09801677060327,23.750539764359964,2.0256119177518315,[23.750539764359964, 2.0256119177518315],7.0,False,True,2.8040813987193394,4,23.11822180235112,147.193,in_progress,0.0
20,12.0,0.4166513239681492,2.0691312325774227,-76.88473146804654,-3.8532105908296153,1.9692826675341593,[-3.8532105908296153, 1.9692826675341593],10.0,False,True,3.3106337586813375,5,23.11822180235112,147.249,in_progress,0.0
20,13.0,0.4568585354783634,1.9754956711847915,-73.04274117110332,-13.840568614053153,1.8180783517442034,[-13.840568614053153, 1.8180783517442034],10.0,False,True,3.749623823078179,6,23.11822180235112,147.32,in_progress,0.0
20,14.0,0.4909373502614232,1.8578256532106918,-73.43236072690782,6.842362561731985,1.5,[6.842362561731985, 1.5],10.0,False,True,4.268686332961041,7,23.11822180235112,147.386,in_progress,0.0
20,15.0,0.521080579295256,1.746466743959155,-73.94085007981063,25.0,1.5453582843575697,[25.0, 1.5453582843575697],7.0,False,True,4.744255286237902,7,23.11822180235112,147.454,in_progress,0.0
20,16.0,0.5629466713686012,1.6351735735959378,-72.02933614650358,25.0,2.9131422209080595,[25.0, 2.9131422209080595],7.0,False,True,5.228467035892358,8,23.11822180235112,147.517,in_progress,0.0
20,17.0,0.6142199737030619,1.5310582795271508,-68.51051484748055,25.0,1.6675293851610848,[25.0, 1.6675293851610848],7.0,False,True,5.725584602046315,9,23.11822180235112,147.59,in_progress,0.0
20,18.0,0.696228571011002,1.4025373484898402,-62.829976103357794,17.963496426140637,2.609000793968328,[17.963496426140637, 2.609000793968328],10.0,False,True,6.336868257614848,10,23.11822180235112,147.656,in_progress,0.0
20,19.0,0.7685926365349564,1.3070346565806243,-58.491056271807,13.760569108304068,2.935113716364462,[13.760569108304068, 2.935113716364462],10.0,False,True,6.773689594102082,10,23.11822180235112,147.719,in_progress,0.0
20,20.0,0.8594475722041235,1.212006305587733,-52.534598906516685,5.915694351637853,3.0,[5.915694351637853, 3.0],10.0,False,True,7.231362603434713,11,23.11822180235112,147.78,in_progress,0.0
20,21.0,0.9709493669326983,1.119193936157526,-45.38811189362581,15.372340931891983,2.605099122026373,[15.372340931891983, 2.605099122026373],10.0,False,True,7.840224747852728,12,23.11822180235112,147.855,in_progress,0.0
20,22.0,1.1071908974949487,1.0268422814621396,-37.222147885376465,15.421063510984474,1.5,[15.421063510984474, 1.5],10.0,False,True,8.396735232254825,13,23.11822180235112,147.917,in_progress,0.0
20,23.0,1.2296159268223112,0.9570434672926088,-30.6598235647378,-5.918603540805442,3.0,[-5.918603540805442, 3.0],10.0,False,True,8.801283714451444,13,23.11822180235112,147.988,in_progress,0.0
20,24.0,1.3709689711816113,0.8865977144590964,-25.88521215808488,-14.607740285948022,1.5,[-14.607740285948022, 1.5],10.0,False,True,9.268974167711782,14,23.11822180235112,148.054,in_progress,0.0
20,25.0,1.5036046432813799,0.8188273856125367,-23.544684911551027,25.0,1.8182191424174912,[25.0, 1.8182191424174912],7.0,False,True,9.79918016409134,15,23.11822180235112,148.133,in_progress,0.0
20,26.0,1.6323230853534259,0.7508536371625454,-24.175733052769417,16.67463863559189,1.8830989165283967,[16.67463863559189, 1.8830989165283967],10.0,False,True,10.254491510755987,16,23.11822180235112,148.182,in_progress,0.0
20,27.0,1.7611544278484799,0.6973366772685571,-23.3467995180713,25.0,3.0,[25.0, 3.0],7.0,False,False,10.669414810472508,16,23.11822180235112,148.247,in_progress,0.0
20,28.0,1.8998961327182942,0.656968236199813,-19.604985901753704,8.739041777393432,1.9033094670973143,[8.739041777393432, 1.9033094670973143],10.0,False,False,11.173192301460947,17,23.11822180235112,148.318,in_progress,0.0
20,29.0,2.0583096812998796,0.6344011986054108,-12.42741595224064,5.503479705179117,2.6797450417819224,[5.503479705179117, 2.6797450417819224],10.0,False,False,11.823322922718548,18,23.11822180235112,148.384,in_progress,0.0
20,30.0,2.1893632303204673,0.6251987684562558,-8.23114558394266,12.070930993339445,1.5702787336107096,[12.070930993339445, 1.5702787336107096],10.0,False,False,12.375930112061384,19,23.11822180235112,148.441,in_progress,0.0
20,31.0,2.3359460037667255,0.6315583256727018,-2.315536628371289,-20.0,1.5,[-20.0, 1.5],3.0,True,False,13.016124148140348,20,23.11822180235112,148.515,off_track,0.0
21,1.0,0.6603242190830365,1.5940802929729734,-62.52967703369589,-20.0,1.5,[-20.0, 1.5],0.0,False,True,0.6049838915956562,9,23.11822180235112,148.656,prepare,0.0
21,2.0,0.660120115555647,1.5942591513461843,-62.594179718655454,-11.532498001234336,2.461549810512515,[-11.532498001234336, 2.461549810512515],10.0,False,True,0.6038547915461316,9,23.11822180235112,148.716,in_progress,0.0
21,3.0,0.6669980562789729,1.586391225818707,-62.00049349987481,25.0,2.1442718802015217,[25.0, 2.1442718802015217],7.0,False,True,0.6485892267109425,9,23.11822180235112,148.778,in_progress,0.0
21,4.0,0.682900948207168,1.567175794468713,-60.82617774224549,25.0,2.9628759211928726,[25.0, 2.9628759211928726],7.0,False,True,0.7557399783730878,9,23.11822180235112,148.848,in_progress,0.0
21,5.0,0.7095663046343438,1.546518009097782,-57.66333773007306,25.0,1.6074646619807536,[25.0, 1.6074646619807536],7.0,False,True,0.8972309614790133,9,23.11822180235112,148.919,in_progress,0.0
21,6.0,0.7512223585261181,1.522542912093672,-52.37161469218348,1.3486914660152323,2.3663861292900714,[1.3486914660152323, 2.3663861292900714],10.0,False,True,1.0925563649423105,9,23.11822180235112,148.983,in_progress,0.0
21,7.0,0.8059331450362966,1.4873644837048086,-47.39750730931748,-8.307143735040183,1.5601345319359854,[-8.307143735040183, 1.5601345319359854],10.0,False,True,1.3613130380204495,10,23.11822180235112,149.04,in_progress,0.0
