episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,0.32271153280267223,2.6913052132468245,-83.95477187668533,7.460373013335815,1.682702609326294,[7.460373013335815, 1.682702609326294],0.0,False,True,0.6059709686307363,1,23.11822180235112,835.866,prepare,0.0
120,2.0,0.32249722469909586,2.691372917274069,-84.00607495570647,-5.797593927001055,3.0,[-5.797593927001055, 3.0],10.0,False,True,0.6055829085685207,1,23.11822180235112,835.955,in_progress,0.0
120,3.0,0.3228556192151201,2.677874572892325,-84.35424610634453,25.0,2.1157962802129466,[25.0, 2.1157962802129466],7.0,False,True,0.663639012800683,1,23.11822180235112,836.029,in_progress,0.0
120,4.0,0.3353014869594032,2.656225605634193,-81.93062563299134,-20.0,1.6764440397214029,[-20.0, 1.6764440397214029],10.0,False,True,0.7639398744366558,1,23.11822180235112,836.103,in_progress,0.0
120,5.0,0.3549890874461414,2.6174387553550096,-78.66833718544076,11.096656785733838,2.1587173911407,[11.096656785733838, 2.1587173911407],10.0,False,True,0.942048914634358,1,23.11822180235112,836.156,in_progress,0.0
120,6.0,0.3656629245248842,2.5753782476619147,-78.08123788197307,-3.6883986097709673,3.0,[-3.6883986097709673, 3.0],10.0,False,True,1.1286784450397376,2,23.11822180235112,836.225,in_progress,0.0
120,7.0,0.38832644290740337,2.5118540894322465,-76.10853539437687,18.07662557823585,2.1125254543492655,[18.07662557823585, 2.1125254543492655],10.0,False,True,1.4221932894606932,2,23.11822180235112,836.291,in_progress,0.0
120,8.0,0.43114512167584296,2.4315754033035337,-71.22207656678472,-20.0,1.5,[-20.0, 1.5],10.0,False,True,1.7977182639783356,3,23.11822180235112,836.35,in_progress,0.0
120,9.0,0.4686358157193572,2.3627982144324102,-68.16235104974132,-0.799861646394195,2.4081703095228093,[-0.799861646394195, 2.4081703095228093],10.0,False,True,2.135731864105228,3,23.11822180235112,836.43,in_progress,0.0
120,10.0,0.5115353466861106,2.2751597222811575,-66.61262957634247,23.332242963020178,1.5,[23.332242963020178, 1.5],7.0,False,True,2.546800664979596,4,23.11822180235112,836.502,in_progress,0.0
120,11.0,0.5734948332254286,2.180709970021182,-62.58200124461193,25.0,1.9578929058503953,[25.0, 1.9578929058503953],7.0,False,True,3.0281759019409376,5,23.11822180235112,836.561,in_progress,0.0
120,12.0,0.6548268968666516,2.0895036422609357,-56.36871053133003,25.0,1.5,[25.0, 1.5],7.0,False,True,3.546198142776796,5,23.11822180235112,836.605,in_progress,0.0
120,13.0,0.6910067513286379,2.0558249997827183,-53.614809146622285,0.572255325597137,1.5,[0.572255325597137, 1.5],10.0,False,True,3.733213029656458,6,23.11822180235112,836.695,in_progress,0.0
120,14.0,0.8013660116099256,1.9493716680176025,-48.49143182578094,-0.3419430817332305,1.6085556652593547,[-0.3419430817332305, 1.6085556652593547],10.0,False,True,4.414592089367944,7,23.11822180235112,836.765,in_progress,0.0
120,15.0,0.8815187594476647,1.875256629249951,-46.227521163689296,-2.0232773146845098,3.0,[-2.0232773146845098, 3.0],10.0,False,True,4.967328060071292,8,23.11822180235112,836.815,in_progress,0.0
120,16.0,0.9645674709290242,1.8005829326073588,-44.51494994586967,3.1531963622933965,2.23446586218937,[3.1531963622933965, 2.23446586218937],10.0,False,True,5.569638706220708,9,23.11822180235112,836.888,in_progress,0.0
120,17.0,1.0653100707351495,1.7140467166252888,-42.73706489540623,21.76316316685876,2.1828381953784937,[21.76316316685876, 2.1828381953784937],7.0,False,True,6.332606119555099,10,23.11822180235112,836.964,in_progress,0.0
120,18.0,1.1762701839524805,1.6323379038663963,-39.62964681965943,25.0,1.621407592577398,[25.0, 1.621407592577398],7.0,False,True,7.545545109438792,12,23.11822180235112,837.021,in_progress,0.0
120,19.0,1.2874990809764613,1.5682658567761414,-35.21290913059065,25.0,2.559546242015168,[25.0, 2.559546242015168],7.0,False,True,8.71655191474915,13,23.11822180235112,837.093,in_progress,0.0
120,20.0,1.4109279813733848,1.5100274771351223,-30.36005416883733,11.577924859807151,1.8120032625988345,[11.577924859807151, 1.8120032625988345],10.0,False,True,9.464018997122912,14,23.11822180235112,837.147,in_progress,0.0
